country_code,country,area_type_code,area_type,year,value
SRB,Serbia,RUR,Rural area,2008,27.0206011
SRB,Serbia,RUR,Rural area,2009,26.31776565
SRB,Serbia,RUR,Rural area,2010,25.61267734
SRB,Serbia,RUR,Rural area,2011,24.90534025
SRB,Serbia,RUR,Rural area,2012,24.19575843
SRB,Serbia,RUR,Rural area,2013,23.48393596
SRB,Serbia,RUR,Rural area,2014,22.76987689
SRB,Serbia,RUR,Rural area,2015,22.0535853
SRB,Serbia,RUR,Rural area,2016,21.33506525
SRB,Serbia,RUR,Rural area,2017,20.61432081
SRB,Serbia,RUR,Rural area,2018,19.89714541
SRB,Serbia,RUR,Rural area,2019,19.89546824
SRB,Serbia,RUR,Rural area,2020,19.89449698
SRB,Serbia,_T,Total,2000,22.76739432
SRB,Serbia,_T,Total,2001,22.40871639
SRB,Serbia,_T,Total,2002,22.05312151
SRB,Serbia,_T,Total,2003,21.7007764
SRB,Serbia,_T,Total,2004,21.35118582
SRB,Serbia,_T,Total,2005,20.9923978
SRB,Serbia,_T,Total,2006,20.71626171
SRB,Serbia,_T,Total,2007,20.44313655
SRB,Serbia,_T,Total,2008,20.17332053
SRB,Serbia,_T,Total,2009,19.90669626
SRB,Serbia,_T,Total,2010,19.6433945
SRB,Serbia,_T,Total,2011,19.38878773
SRB,Serbia,_T,Total,2012,19.19874028
SRB,Serbia,_T,Total,2013,19.01331061
SRB,Serbia,_T,Total,2014,18.82964332
SRB,Serbia,_T,Total,2015,18.6479067
SRB,Serbia,_T,Total,2016,18.46798096
SRB,Serbia,_T,Total,2017,18.28920415
SRB,Serbia,_T,Total,2018,18.10589629
SRB,Serbia,_T,Total,2019,18.22948719
SRB,Serbia,_T,Total,2020,18.3538438
SRB,Serbia,URB,Urban area,2000,13.99601506
SRB,Serbia,URB,Urban area,2001,14.00382675
SRB,Serbia,URB,Urban area,2002,14.01163844
SRB,Serbia,URB,Urban area,2003,14.01945012
SRB,Serbia,URB,Urban area,2004,14.02726181
SRB,Serbia,URB,Urban area,2005,14.04001106
SRB,Serbia,URB,Urban area,2006,14.18193107
SRB,Serbia,URB,Urban area,2007,14.32469314
SRB,Serbia,URB,Urban area,2008,14.46829957
SRB,Serbia,URB,Urban area,2009,14.61275266
SRB,Serbia,URB,Urban area,2010,14.75805471
SRB,Serbia,URB,Urban area,2011,14.91430007
SRB,Serbia,URB,Urban area,2012,15.16870007
SRB,Serbia,URB,Urban area,2013,15.42425257
SRB,Serbia,URB,Urban area,2014,15.68095924
SRB,Serbia,URB,Urban area,2015,15.93882176
SRB,Serbia,URB,Urban area,2016,16.1978418
SRB,Serbia,URB,Urban area,2017,16.45802105
SRB,Serbia,URB,Urban area,2018,16.70373172
SRB,Serbia,URB,Urban area,2019,16.93425068
SRB,Serbia,URB,Urban area,2020,17.16506758
SLE,Sierra Leone,RUR,Rural area,2000,4.308024689
SLE,Sierra Leone,RUR,Rural area,2001,4.520781446
SLE,Sierra Leone,RUR,Rural area,2002,4.733538204
SLE,Sierra Leone,RUR,Rural area,2003,4.946294961
SLE,Sierra Leone,RUR,Rural area,2004,5.204955089
SLE,Sierra Leone,RUR,Rural area,2005,5.463245931
SLE,Sierra Leone,RUR,Rural area,2006,5.723179044
SLE,Sierra Leone,RUR,Rural area,2007,5.986789671
SLE,Sierra Leone,RUR,Rural area,2008,6.254077811
SLE,Sierra Leone,RUR,Rural area,2009,6.525043465
SLE,Sierra Leone,RUR,Rural area,2010,6.799686634
SLE,Sierra Leone,RUR,Rural area,2011,7.078007316
SLE,Sierra Leone,RUR,Rural area,2012,7.360005512
SLE,Sierra Leone,RUR,Rural area,2013,7.645681222
SLE,Sierra Leone,RUR,Rural area,2014,7.935034445
SLE,Sierra Leone,RUR,Rural area,2015,8.228065183
SLE,Sierra Leone,RUR,Rural area,2016,8.524773434
SLE,Sierra Leone,RUR,Rural area,2017,8.8251592
SLE,Sierra Leone,RUR,Rural area,2018,9.129222479
SLE,Sierra Leone,RUR,Rural area,2019,9.436963272
SLE,Sierra Leone,RUR,Rural area,2020,9.748381579
SLE,Sierra Leone,_T,Total,2000,8.754886267
SLE,Sierra Leone,_T,Total,2001,9.025286617
SLE,Sierra Leone,_T,Total,2002,9.296184108
SLE,Sierra Leone,_T,Total,2003,9.567579773
SLE,Sierra Leone,_T,Total,2004,9.814651843
SLE,Sierra Leone,_T,Total,2005,10.06994828
SLE,Sierra Leone,_T,Total,2006,10.33220732
SLE,Sierra Leone,_T,Total,2007,10.59521368
SLE,Sierra Leone,_T,Total,2008,10.85889068
SLE,Sierra Leone,_T,Total,2009,11.12304167
SLE,Sierra Leone,_T,Total,2010,11.38759339
SLE,Sierra Leone,_T,Total,2011,11.65258804
SLE,Sierra Leone,_T,Total,2012,11.91794768
SLE,Sierra Leone,_T,Total,2013,12.18336482
SLE,Sierra Leone,_T,Total,2014,12.44899359
SLE,Sierra Leone,_T,Total,2015,12.71464273
SLE,Sierra Leone,_T,Total,2016,12.98034479
SLE,Sierra Leone,_T,Total,2017,13.24676127
SLE,Sierra Leone,_T,Total,2018,13.51397705
SLE,Sierra Leone,_T,Total,2019,13.78175184
SLE,Sierra Leone,_T,Total,2020,14.04994901
SLE,Sierra Leone,URB,Urban area,2000,16.79009291
SLE,Sierra Leone,URB,Urban area,2001,17.07969422
SLE,Sierra Leone,URB,Urban area,2002,17.36929552
SLE,Sierra Leone,URB,Urban area,2003,17.65889683
SLE,Sierra Leone,URB,Urban area,2004,17.80113112
SLE,Sierra Leone,URB,Urban area,2005,17.94110874
SLE,Sierra Leone,URB,Urban area,2006,18.0788297
SLE,Sierra Leone,URB,Urban area,2007,18.21429399
SLE,Sierra Leone,URB,Urban area,2008,18.34750162
SLE,Sierra Leone,URB,Urban area,2009,18.47845258
SLE,Sierra Leone,URB,Urban area,2010,18.60714687
SLE,Sierra Leone,URB,Urban area,2011,18.7335845
SLE,Sierra Leone,URB,Urban area,2012,18.85776546
SLE,Sierra Leone,URB,Urban area,2013,18.97968976
SLE,Sierra Leone,URB,Urban area,2014,19.09935739
SLE,Sierra Leone,URB,Urban area,2015,19.21676836
SLE,Sierra Leone,URB,Urban area,2016,19.33192266
SLE,Sierra Leone,URB,Urban area,2017,19.44482029
SLE,Sierra Leone,URB,Urban area,2018,19.55546126
SLE,Sierra Leone,URB,Urban area,2019,19.66384556
SLE,Sierra Leone,URB,Urban area,2020,19.7699732
SGP,Singapore,_T,Total,2000,100.0
SGP,Singapore,_T,Total,2001,100.0
SGP,Singapore,_T,Total,2002,100.0
SGP,Singapore,_T,Total,2003,100.0
SGP,Singapore,_T,Total,2004,100.0
SGP,Singapore,_T,Total,2005,100.0
SGP,Singapore,_T,Total,2006,100.0
SGP,Singapore,_T,Total,2007,100.0
SGP,Singapore,_T,Total,2008,100.0
SGP,Singapore,_T,Total,2009,100.0
SGP,Singapore,_T,Total,2010,100.0
SGP,Singapore,_T,Total,2011,100.0
SGP,Singapore,_T,Total,2012,100.0
SGP,Singapore,_T,Total,2013,100.0
SGP,Singapore,_T,Total,2014,100.0
SGP,Singapore,_T,Total,2015,100.0
SGP,Singapore,_T,Total,2016,100.0
SGP,Singapore,_T,Total,2017,100.0
SGP,Singapore,_T,Total,2018,100.0
SGP,Singapore,_T,Total,2019,100.0
SGP,Singapore,_T,Total,2020,100.0
SGP,Singapore,URB,Urban area,2000,100.0
SGP,Singapore,URB,Urban area,2001,100.0
SGP,Singapore,URB,Urban area,2002,100.0
SGP,Singapore,URB,Urban area,2003,100.0
SGP,Singapore,URB,Urban area,2004,100.0
SGP,Singapore,URB,Urban area,2005,100.0
SGP,Singapore,URB,Urban area,2006,100.0
SGP,Singapore,URB,Urban area,2007,100.0
SGP,Singapore,URB,Urban area,2008,100.0
SGP,Singapore,URB,Urban area,2009,100.0
SGP,Singapore,URB,Urban area,2010,100.0
SGP,Singapore,URB,Urban area,2011,100.0
SGP,Singapore,URB,Urban area,2012,100.0
SGP,Singapore,URB,Urban area,2013,100.0
SGP,Singapore,URB,Urban area,2014,100.0
SGP,Singapore,URB,Urban area,2015,100.0
SGP,Singapore,URB,Urban area,2016,100.0
SGP,Singapore,URB,Urban area,2017,100.0
SGP,Singapore,URB,Urban area,2018,100.0
SGP,Singapore,URB,Urban area,2019,100.0
SGP,Singapore,URB,Urban area,2020,100.0
SVK,Slovak Republic,RUR,Rural area,2000,79.1023081
SVK,Slovak Republic,RUR,Rural area,2001,79.11553502
SVK,Slovak Republic,RUR,Rural area,2002,79.12876195
SVK,Slovak Republic,RUR,Rural area,2003,78.91919839
SVK,Slovak Republic,RUR,Rural area,2004,78.59518901
SVK,Slovak Republic,RUR,Rural area,2005,78.27162113
SVK,Slovak Republic,RUR,Rural area,2006,77.94849492
SVK,Slovak Republic,RUR,Rural area,2007,77.62581052
SVK,Slovak Republic,RUR,Rural area,2008,77.30356811
SVK,Slovak Republic,RUR,Rural area,2009,76.98176783
SVK,Slovak Republic,RUR,Rural area,2010,76.66040986
SVK,Slovak Republic,RUR,Rural area,2011,76.33949435
SVK,Slovak Republic,RUR,Rural area,2012,76.01902146
SVK,Slovak Republic,RUR,Rural area,2013,75.69899135
SVK,Slovak Republic,RUR,Rural area,2014,75.37940418
SVK,Slovak Republic,RUR,Rural area,2015,75.31022015
SVK,Slovak Republic,RUR,Rural area,2016,75.24102002
SVK,Slovak Republic,RUR,Rural area,2017,75.17180378
SVK,Slovak Republic,RUR,Rural area,2018,75.08996709
SVK,Slovak Republic,RUR,Rural area,2019,75.0081304
SVK,Slovak Republic,RUR,Rural area,2020,75.0081304
SVK,Slovak Republic,_T,Total,2000,85.61894463
SVK,Slovak Republic,_T,Total,2001,85.61831041
SVK,Slovak Republic,_T,Total,2002,85.60398158
SVK,Slovak Republic,_T,Total,2003,85.4437307
SVK,Slovak Republic,_T,Total,2004,85.17187816
SVK,Slovak Republic,_T,Total,2005,84.89996661
SVK,Slovak Republic,_T,Total,2006,84.62787424
SVK,Slovak Republic,_T,Total,2007,84.35572164
SVK,Slovak Republic,_T,Total,2008,84.08363339
SVK,Slovak Republic,_T,Total,2009,83.81136478
SVK,Slovak Republic,_T,Total,2010,83.52347717
SVK,Slovak Republic,_T,Total,2011,83.23649439
SVK,Slovak Republic,_T,Total,2012,82.96517297
SVK,Slovak Republic,_T,Total,2013,82.6938247
SVK,Slovak Republic,_T,Total,2014,82.42245221
SVK,Slovak Republic,_T,Total,2015,82.31967293
SVK,Slovak Republic,_T,Total,2016,82.22059505
SVK,Slovak Republic,_T,Total,2017,82.12518895
SVK,Slovak Republic,_T,Total,2018,82.02627838
SVK,Slovak Republic,_T,Total,2019,81.93098819
SVK,Slovak Republic,_T,Total,2020,81.93498231
SVK,Slovak Republic,URB,Urban area,2000,90.69094151
SVK,Slovak Republic,URB,Urban area,2001,90.69393229
SVK,Slovak Republic,URB,Urban area,2002,90.68897046
SVK,Slovak Republic,URB,Urban area,2003,90.59872242
SVK,Slovak Republic,URB,Urban area,2004,90.39977596
SVK,Slovak Republic,URB,Urban area,2005,90.20104353
SVK,Slovak Republic,URB,Urban area,2006,90.00252515
SVK,Slovak Republic,URB,Urban area,2007,89.80422081
SVK,Slovak Republic,URB,Urban area,2008,89.60613054
SVK,Slovak Republic,URB,Urban area,2009,89.40825434
SVK,Slovak Republic,URB,Urban area,2010,89.21059223
SVK,Slovak Republic,URB,Urban area,2011,89.01314422
SVK,Slovak Republic,URB,Urban area,2012,88.81591031
SVK,Slovak Republic,URB,Urban area,2013,88.61889054
SVK,Slovak Republic,URB,Urban area,2014,88.42208489
SVK,Slovak Republic,URB,Urban area,2015,88.31742489
SVK,Slovak Republic,URB,Urban area,2016,88.21276115
SVK,Slovak Republic,URB,Urban area,2017,88.10809367
SVK,Slovak Republic,URB,Urban area,2018,88.00049686
SVK,Slovak Republic,URB,Urban area,2019,87.89290005
SVK,Slovak Republic,URB,Urban area,2020,87.89290005
SVN,Slovenia,_T,Total,2000,24.69443026
SVN,Slovenia,_T,Total,2001,26.72192345
SVN,Slovenia,_T,Total,2002,28.80603237
SVN,Slovenia,_T,Total,2003,30.94675702
SVN,Slovenia,_T,Total,2004,33.14409739
SVN,Slovenia,_T,Total,2005,35.40524102
SVN,Slovenia,_T,Total,2006,37.72338126
SVN,Slovenia,_T,Total,2007,40.0985181
SVN,Slovenia,_T,Total,2008,42.53065154
SVN,Slovenia,_T,Total,2009,45.01978158
SVN,Slovenia,_T,Total,2010,47.56590823
SVN,Slovenia,_T,Total,2011,50.16903148
SVN,Slovenia,_T,Total,2012,52.82915133
SVN,Slovenia,_T,Total,2013,55.54626778
SVN,Slovenia,_T,Total,2014,58.32038084
SVN,Slovenia,_T,Total,2015,61.41714762
SVN,Slovenia,_T,Total,2016,65.21045217
SVN,Slovenia,_T,Total,2017,68.07094176
SVN,Slovenia,_T,Total,2018,69.23002672
SVN,Slovenia,_T,Total,2019,70.38911168
SVN,Slovenia,_T,Total,2020,71.54819663
SOM,Somalia,RUR,Rural area,2000,6.422928365
SOM,Somalia,RUR,Rural area,2001,6.906239106
SOM,Somalia,RUR,Rural area,2002,7.389549846
SOM,Somalia,RUR,Rural area,2003,7.872860587
SOM,Somalia,RUR,Rural area,2004,8.356171327
SOM,Somalia,RUR,Rural area,2005,9.048161104
SOM,Somalia,RUR,Rural area,2006,9.729813783
SOM,Somalia,RUR,Rural area,2007,10.40377274
SOM,Somalia,RUR,Rural area,2008,11.08937707
SOM,Somalia,RUR,Rural area,2009,11.79499383
SOM,Somalia,RUR,Rural area,2010,12.52062302
SOM,Somalia,RUR,Rural area,2011,13.26626464
SOM,Somalia,RUR,Rural area,2012,14.03191869
SOM,Somalia,RUR,Rural area,2013,14.81758516
SOM,Somalia,RUR,Rural area,2014,15.62326406
SOM,Somalia,RUR,Rural area,2015,16.44895538
SOM,Somalia,RUR,Rural area,2016,17.29465913
SOM,Somalia,RUR,Rural area,2017,18.16037531
SOM,Somalia,RUR,Rural area,2018,19.04610392
SOM,Somalia,RUR,Rural area,2019,19.95184495
SOM,Somalia,RUR,Rural area,2020,20.87759841
SOM,Somalia,_T,Total,2000,15.63945372
SOM,Somalia,_T,Total,2001,16.1518236
SOM,Somalia,_T,Total,2002,16.66339479
SOM,Somalia,_T,Total,2003,17.27970114
SOM,Somalia,_T,Total,2004,17.8950733
SOM,Somalia,_T,Total,2005,18.73471509
SOM,Somalia,_T,Total,2006,19.56878562
SOM,Somalia,_T,Total,2007,19.4776798
SOM,Somalia,_T,Total,2008,20.53167246
SOM,Somalia,_T,Total,2009,21.60144962
SOM,Somalia,_T,Total,2010,22.68708445
SOM,Somalia,_T,Total,2011,23.78602649
SOM,Somalia,_T,Total,2012,24.60296685
SOM,Somalia,_T,Total,2013,25.43063619
SOM,Somalia,_T,Total,2014,26.26924638
SOM,Somalia,_T,Total,2015,27.11873811
SOM,Somalia,_T,Total,2016,27.9790365
SOM,Somalia,_T,Total,2017,28.8495718
SOM,Somalia,_T,Total,2018,29.7302541
SOM,Somalia,_T,Total,2019,30.62027551
SOM,Somalia,_T,Total,2020,31.51954306
SOM,Somalia,URB,Urban area,2000,34.14430393
SOM,Somalia,URB,Urban area,2001,34.40894663
SOM,Somalia,URB,Urban area,2002,34.67358933
SOM,Somalia,URB,Urban area,2003,34.93823203
SOM,Somalia,URB,Urban area,2004,35.20287473
SOM,Somalia,URB,Urban area,2005,35.72479763
SOM,Somalia,URB,Urban area,2006,36.24995323
SOM,Somalia,URB,Urban area,2007,36.77834152
SOM,Somalia,URB,Urban area,2008,37.30996251
SOM,Somalia,URB,Urban area,2009,37.8448162
SOM,Somalia,URB,Urban area,2010,38.38290258
SOM,Somalia,URB,Urban area,2011,38.92422166
SOM,Somalia,URB,Urban area,2012,39.46877344
SOM,Somalia,URB,Urban area,2013,40.01655791
SOM,Somalia,URB,Urban area,2014,40.56757508
SOM,Somalia,URB,Urban area,2015,41.12182494
SOM,Somalia,URB,Urban area,2016,41.6793075
SOM,Somalia,URB,Urban area,2017,42.24002275
SOM,Somalia,URB,Urban area,2018,42.8039707
SOM,Somalia,URB,Urban area,2019,43.37115135
SOM,Somalia,URB,Urban area,2020,43.94156469
ESP,Spain,_T,Total,2000,94.01193269
ESP,Spain,_T,Total,2001,93.8276238
ESP,Spain,_T,Total,2002,93.64321295
ESP,Spain,_T,Total,2003,93.4587513
ESP,Spain,_T,Total,2004,93.38160524
ESP,Spain,_T,Total,2005,93.57243618
ESP,Spain,_T,Total,2006,93.76319903
ESP,Spain,_T,Total,2007,93.95387551
ESP,Spain,_T,Total,2008,94.14448165
ESP,Spain,_T,Total,2009,94.33500698
ESP,Spain,_T,Total,2010,94.52545982
ESP,Spain,_T,Total,2011,94.71583292
ESP,Spain,_T,Total,2012,94.90613154
ESP,Spain,_T,Total,2013,95.09634501
ESP,Spain,_T,Total,2014,95.28644895
ESP,Spain,_T,Total,2015,95.47630733
ESP,Spain,_T,Total,2016,95.66609688
ESP,Spain,_T,Total,2017,95.6660506
ESP,Spain,_T,Total,2018,95.66577751
ESP,Spain,_T,Total,2019,95.66549892
ESP,Spain,_T,Total,2020,95.66521712
SUR,Suriname,RUR,Rural area,2000,37.38469185
SUR,Suriname,RUR,Rural area,2001,38.17764538
SUR,Suriname,RUR,Rural area,2002,38.97059891
SUR,Suriname,RUR,Rural area,2003,39.76355244
SUR,Suriname,RUR,Rural area,2004,40.55650597
SUR,Suriname,RUR,Rural area,2005,40.18820891
SUR,Suriname,RUR,Rural area,2006,39.81395482
SUR,Suriname,RUR,Rural area,2007,39.43374372
SUR,Suriname,RUR,Rural area,2008,39.0475756
SUR,Suriname,RUR,Rural area,2009,38.65545045
SUR,Suriname,RUR,Rural area,2010,38.25736829
SUR,Suriname,RUR,Rural area,2011,37.8533291
SUR,Suriname,RUR,Rural area,2012,37.44333289
SUR,Suriname,RUR,Rural area,2013,37.02737967
SUR,Suriname,RUR,Rural area,2014,36.60546942
SUR,Suriname,RUR,Rural area,2015,36.17760215
SUR,Suriname,RUR,Rural area,2016,35.74377785
SUR,Suriname,RUR,Rural area,2017,35.30399654
SUR,Suriname,RUR,Rural area,2018,34.85825821
SUR,Suriname,RUR,Rural area,2019,34.40656285
SUR,Suriname,RUR,Rural area,2020,33.94891048
SUR,Suriname,_T,Total,2000,29.46502986
SUR,Suriname,_T,Total,2001,29.70744826
SUR,Suriname,_T,Total,2002,29.94854128
SUR,Suriname,_T,Total,2003,30.18857289
SUR,Suriname,_T,Total,2004,30.42741614
SUR,Suriname,_T,Total,2005,30.12066231
SUR,Suriname,_T,Total,2006,29.81153185
SUR,Suriname,_T,Total,2007,29.49834386
SUR,Suriname,_T,Total,2008,29.18094451
SUR,Suriname,_T,Total,2009,28.85917719
SUR,Suriname,_T,Total,2010,28.53333707
SUR,Suriname,_T,Total,2011,28.20326493
SUR,Suriname,_T,Total,2012,27.86895969
SUR,Suriname,_T,Total,2013,27.53041248
SUR,Suriname,_T,Total,2014,27.18519424
SUR,Suriname,_T,Total,2015,26.83321407
SUR,Suriname,_T,Total,2016,26.47466859
SUR,Suriname,_T,Total,2017,26.10961233
SUR,Suriname,_T,Total,2018,25.73796269
SUR,Suriname,_T,Total,2019,25.36006018
SUR,Suriname,_T,Total,2020,25.18060241
SUR,Suriname,URB,Urban area,2000,25.46538658
SUR,Suriname,URB,Urban area,2001,25.44376093
SUR,Suriname,URB,Urban area,2002,25.42213527
SUR,Suriname,URB,Urban area,2003,25.40050961
SUR,Suriname,URB,Urban area,2004,25.37888396
SUR,Suriname,URB,Urban area,2005,25.09036266
SUR,Suriname,URB,Urban area,2006,24.79868306
SUR,Suriname,URB,Urban area,2007,24.50384514
SUR,Suriname,URB,Urban area,2008,24.20584892
SUR,Suriname,URB,Urban area,2009,23.90469438
SUR,Suriname,URB,Urban area,2010,23.60038153
SUR,Suriname,URB,Urban area,2011,23.29291037
SUR,Suriname,URB,Urban area,2012,22.98228089
SUR,Suriname,URB,Urban area,2013,22.66849311
SUR,Suriname,URB,Urban area,2014,22.35154701
SUR,Suriname,URB,Urban area,2015,22.03144261
SUR,Suriname,URB,Urban area,2016,21.70817989
SUR,Suriname,URB,Urban area,2017,21.38175886
SUR,Suriname,URB,Urban area,2018,21.05217952
SUR,Suriname,URB,Urban area,2019,20.71944186
SUR,Suriname,URB,Urban area,2020,20.69352077
SWE,Sweden,RUR,Rural area,2000,87.20160326
SWE,Sweden,RUR,Rural area,2001,87.30851646
SWE,Sweden,RUR,Rural area,2002,87.41542967
SWE,Sweden,RUR,Rural area,2003,87.52234288
SWE,Sweden,RUR,Rural area,2004,87.62925608
SWE,Sweden,RUR,Rural area,2005,87.73616929
SWE,Sweden,RUR,Rural area,2006,87.84308249
SWE,Sweden,RUR,Rural area,2007,87.9499957
SWE,Sweden,RUR,Rural area,2008,88.21177184
SWE,Sweden,RUR,Rural area,2009,88.46241713
SWE,Sweden,RUR,Rural area,2010,88.71209029
SWE,Sweden,RUR,Rural area,2011,88.96079164
SWE,Sweden,RUR,Rural area,2012,89.20852152
SWE,Sweden,RUR,Rural area,2013,89.45528025
SWE,Sweden,RUR,Rural area,2014,89.70106815
SWE,Sweden,RUR,Rural area,2015,89.94588556
SWE,Sweden,RUR,Rural area,2016,90.12156809
SWE,Sweden,RUR,Rural area,2017,90.2864931
SWE,Sweden,RUR,Rural area,2018,90.4266031
SWE,Sweden,RUR,Rural area,2019,90.56667239
SWE,Sweden,RUR,Rural area,2020,90.56667239
SWE,Sweden,_T,Total,2000,92.9794145
SWE,Sweden,_T,Total,2001,93.04732631
SWE,Sweden,_T,Total,2002,93.11634789
SWE,Sweden,_T,Total,2003,93.18537726
SWE,Sweden,_T,Total,2004,93.2542755
SWE,Sweden,_T,Total,2005,93.32304405
SWE,Sweden,_T,Total,2006,93.39504292
SWE,Sweden,_T,Total,2007,93.4699943
SWE,Sweden,_T,Total,2008,93.61668288
SWE,Sweden,_T,Total,2009,93.75016349
SWE,Sweden,_T,Total,2010,93.88175299
SWE,Sweden,_T,Total,2011,94.01674339
SWE,Sweden,_T,Total,2012,94.15444583
SWE,Sweden,_T,Total,2013,94.28948204
SWE,Sweden,_T,Total,2014,94.42198503
SWE,Sweden,_T,Total,2015,94.55197972
SWE,Sweden,_T,Total,2016,94.67042316
SWE,Sweden,_T,Total,2017,94.78554161
SWE,Sweden,_T,Total,2018,94.85217437
SWE,Sweden,_T,Total,2019,94.91781768
SWE,Sweden,_T,Total,2020,94.93116239
SWE,Sweden,URB,Urban area,2000,94.07781831
SWE,Sweden,URB,Urban area,2001,94.13466484
SWE,Sweden,URB,Urban area,2002,94.19151138
SWE,Sweden,URB,Urban area,2003,94.24835791
SWE,Sweden,URB,Urban area,2004,94.30520445
SWE,Sweden,URB,Urban area,2005,94.36205098
SWE,Sweden,URB,Urban area,2006,94.41889751
SWE,Sweden,URB,Urban area,2007,94.47574405
SWE,Sweden,URB,Urban area,2008,94.58955067
SWE,Sweden,URB,Urban area,2009,94.69047425
SWE,Sweden,URB,Urban area,2010,94.7900435
SWE,Sweden,URB,Urban area,2011,94.8882589
SWE,Sweden,URB,Urban area,2012,94.98512094
SWE,Sweden,URB,Urban area,2013,95.08063012
SWE,Sweden,URB,Urban area,2014,95.17478693
SWE,Sweden,URB,Urban area,2015,95.26759184
SWE,Sweden,URB,Urban area,2016,95.35904536
SWE,Sweden,URB,Urban area,2017,95.44914797
SWE,Sweden,URB,Urban area,2018,95.48839032
SWE,Sweden,URB,Urban area,2019,95.52761683
SWE,Sweden,URB,Urban area,2020,95.52761683
CHE,Switzerland,RUR,Rural area,2000,98.82978849
CHE,Switzerland,RUR,Rural area,2001,98.82978849
CHE,Switzerland,RUR,Rural area,2002,98.82978849
CHE,Switzerland,RUR,Rural area,2003,98.82978849
CHE,Switzerland,RUR,Rural area,2004,98.82978849
CHE,Switzerland,RUR,Rural area,2005,98.82978849
CHE,Switzerland,RUR,Rural area,2006,98.82978849
CHE,Switzerland,RUR,Rural area,2007,98.82978849
CHE,Switzerland,RUR,Rural area,2008,98.82978849
CHE,Switzerland,RUR,Rural area,2009,98.82978849
CHE,Switzerland,RUR,Rural area,2010,98.82978849
CHE,Switzerland,RUR,Rural area,2011,98.840621
CHE,Switzerland,RUR,Rural area,2012,98.85145351
CHE,Switzerland,RUR,Rural area,2013,98.86228602
CHE,Switzerland,RUR,Rural area,2014,98.87311853
CHE,Switzerland,RUR,Rural area,2015,98.88395103
CHE,Switzerland,RUR,Rural area,2016,98.89478354
CHE,Switzerland,RUR,Rural area,2017,98.9008016
CHE,Switzerland,RUR,Rural area,2018,98.9008016
CHE,Switzerland,RUR,Rural area,2019,98.9008016
CHE,Switzerland,RUR,Rural area,2020,98.94784476
CHE,Switzerland,_T,Total,2000,100.0
CHE,Switzerland,_T,Total,2001,100.0
CHE,Switzerland,_T,Total,2002,100.0
CHE,Switzerland,_T,Total,2003,100.0
CHE,Switzerland,_T,Total,2004,100.0
CHE,Switzerland,_T,Total,2005,100.0
CHE,Switzerland,_T,Total,2006,100.0
CHE,Switzerland,_T,Total,2007,100.0
CHE,Switzerland,_T,Total,2008,100.0
CHE,Switzerland,_T,Total,2009,100.0
CHE,Switzerland,_T,Total,2010,100.0
CHE,Switzerland,_T,Total,2011,100.0
CHE,Switzerland,_T,Total,2012,100.0
CHE,Switzerland,_T,Total,2013,100.0
CHE,Switzerland,_T,Total,2014,100.0
CHE,Switzerland,_T,Total,2015,100.0
CHE,Switzerland,_T,Total,2016,100.0
CHE,Switzerland,_T,Total,2017,100.0
CHE,Switzerland,_T,Total,2018,100.0
CHE,Switzerland,_T,Total,2019,100.0
CHE,Switzerland,_T,Total,2020,100.0
CHE,Switzerland,URB,Urban area,2000,100.0
CHE,Switzerland,URB,Urban area,2001,100.0
CHE,Switzerland,URB,Urban area,2002,100.0
CHE,Switzerland,URB,Urban area,2003,100.0
CHE,Switzerland,URB,Urban area,2004,100.0
CHE,Switzerland,URB,Urban area,2005,100.0
CHE,Switzerland,URB,Urban area,2006,100.0
CHE,Switzerland,URB,Urban area,2007,100.0
CHE,Switzerland,URB,Urban area,2008,100.0
CHE,Switzerland,URB,Urban area,2009,100.0
CHE,Switzerland,URB,Urban area,2010,100.0
CHE,Switzerland,URB,Urban area,2011,100.0
CHE,Switzerland,URB,Urban area,2012,100.0
CHE,Switzerland,URB,Urban area,2013,100.0
CHE,Switzerland,URB,Urban area,2014,100.0
CHE,Switzerland,URB,Urban area,2015,100.0
CHE,Switzerland,URB,Urban area,2016,100.0
CHE,Switzerland,URB,Urban area,2017,100.0
CHE,Switzerland,URB,Urban area,2018,100.0
CHE,Switzerland,URB,Urban area,2019,100.0
CHE,Switzerland,URB,Urban area,2020,100.0
TJK,Tajikistan,RUR,Rural area,2000,54.96427471
TJK,Tajikistan,RUR,Rural area,2001,55.23145471
TJK,Tajikistan,RUR,Rural area,2002,55.49863471
TJK,Tajikistan,RUR,Rural area,2003,55.7658147
TJK,Tajikistan,RUR,Rural area,2004,56.0770882
TJK,Tajikistan,RUR,Rural area,2005,56.33038125
TJK,Tajikistan,RUR,Rural area,2006,56.53936136
TJK,Tajikistan,RUR,Rural area,2007,56.74860011
TJK,Tajikistan,RUR,Rural area,2008,56.95809749
TJK,Tajikistan,RUR,Rural area,2009,57.16785351
TJK,Tajikistan,RUR,Rural area,2010,57.37786817
TJK,Tajikistan,RUR,Rural area,2011,57.58814146
TJK,Tajikistan,RUR,Rural area,2012,57.79867339
TJK,Tajikistan,RUR,Rural area,2013,58.00946395
TJK,Tajikistan,RUR,Rural area,2014,58.22051315
TJK,Tajikistan,RUR,Rural area,2015,58.43182099
TJK,Tajikistan,RUR,Rural area,2016,58.64338746
TJK,Tajikistan,RUR,Rural area,2017,58.85521257
